size smiles plogp qed sa rges qed sa max_or_val 
20 CC(C)CN1CCN(C(=O)c2ccc(Cl)cc2O)CC1 0.5148716171959755 0.9316801263962841 0.8950524019106639 0.9739660973169965 0.9316801263962841 0.8950524019106639 1
20 Cc1cc(C(=O)N2CCN(CC(F)F)CC2)ccc1Cl 0.638956652161009 0.8568842783680196 0.8852929613512232 2.1203772466681396 0.8568842783680196 0.8852929613512232 1
17 Cc1cc(C(=O)NC2CCCCC2)ccc1Cl 2.058309187390214 0.8530764920430488 0.9274876874878013 1.239224092647909 0.8530764920430488 0.9274876874878013 1
16 Cc1cc(C(=O)NCC(F)(F)F)ccc1Cl 1.0850847114648552 0.8603184646988187 0.904951634607206 1.2495414932041529 0.8603184646988187 0.904951634607206 1
21 Cc1ccc(O)c(C(=O)N2CCN(c3ccsc3)CC2)c1 0.5579433026447544 0.9274206049965411 0.8703803669605281 2.2239710574000795 0.9274206049965411 0.8703803669605281 1
22 Cc1cc(C)c(O)c(C(=O)N2CCN(CCC(C)C)CC2)c1 0.7527704889670908 0.9300058572530115 0.88220338766301 1.341685836471243 0.9300058572530115 0.88220338766301 1
21 Cc1cc(C(=O)N2CCN(CC3CC3)CC2)cc(C)c1Cl 1.1119377588781783 0.8563979700119704 0.8874775287642418 1.239224092647909 0.8563979700119704 0.8874775287642418 1
21 CCCN1CCN(C(=O)c2cc(C)c(Cl)c(C)c2O)CC1 0.6014562985961724 0.9333821056132545 0.8634684776217968 1.2495414932041529 0.9333821056132545 0.8634684776217968 1
21 Cc1cc(C(=O)N2CCN(CC(C)C)CC2)cc(C)c1Cl 1.3815696589200597 0.8545065544545635 0.8901032954355619 2.110059846111896 0.8545065544545635 0.8901032954355619 1
21 Cc1cc(C)cc(C(=O)N2CCN(c3ccsc3)CC2)c1 1.1943563795678331 0.8491442392877554 0.8741129310630923 3.631424464926676 0.8491442392877554 0.8741129310630923 1
