size smiles qed sa rges qed sa max_or_val 
23 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(Cl)ncnc21 0.6305059347087411 0.7374653724473519 2.923653203635387 0.6305059347087411 0.7374653724473519 1
22 C=Cc1cccc(C=C)c1C(=C)n1ncc2c(N)ncnc21 0.8003124580710772 0.7501944546605286 2.5230833561579322 0.8003124580710772 0.7501944546605286 1
26 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(NCCBr)ncnc21 0.5303724509429711 0.7291964658118473 1.8743922839401657 0.5303724509429711 0.7291964658118473 0
23 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(S)ncnc21 0.5584200115262451 0.7108076801396596 2.3650335602142842 0.5584200115262451 0.7108076801396596 0
26 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(NCCS)ncnc21 0.5840276697204201 0.7249916186042601 2.056388852295661 0.5840276697204201 0.7249916186042601 0
22 C=Cc1cccc(C=C)c1C(=C)n1ncc2c(N)ncnc21 0.8003124580710772 0.7501944546605286 1.0117705173217149 0.8003124580710772 0.7501944546605286 0
23 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(C)ncnc21 0.7050992425647891 0.7350290743704286 1.971389263810951 0.7050992425647891 0.7350290743704286 0
23 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(N)ncnc21 0.7909722217511609 0.739933641678121 1.6730519531265693 0.7909722217511609 0.739933641678121 0
22 C=Cc1cccc(C=C)c1C(=C)n1ncc2c(Cl)ncnc21 0.6754650150692206 0.74764656384167 1.089676127870607 0.6754650150692206 0.74764656384167 0
22 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2cncnc21 0.7220669562405043 0.7341604596233078 1.7230199107586677 0.7220669562405043 0.7341604596233078 0
23 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(Cl)ncnc21 0.6305059347087411 0.7374653724473519 2.108165858720571 0.6305059347087411 0.7374653724473519 0
22 C=Cc1cccc(C=C)c1C(=C)n1ncc2c(S)ncnc21 0.5866792612576437 0.7201289459756651 1.9048104740588787 0.5866792612576437 0.7201289459756651 0
24 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(NN)ncnc21 0.5487066231695455 0.7323698466289953 1.798924362453779 0.5487066231695455 0.7323698466289953 0
24 C=Cc1ccc(Cl)c(C=C)c1C(=C)n1ncc2c(NO)ncnc21 0.6847165385689596 0.7234042897977669 1.8768299730026712 0.6847165385689596 0.7234042897977669 0
