size smiles plogp qed sa rges qed sa max_or_val 
22 CCC1(N2CCCC2)CCN(c2ncnc3sccc23)CC1 0.7559219682570317 0.8668495969515169 0.8022024409174477 2.7578476613889435 0.8668495969515169 0.8022024409174477 1
15 ClCC1CCN(Cc2ccc(Br)o2)CC1 1.122410530569967 0.7929984261039372 0.8477233922855516 2.295621415222471 0.7929984261039372 0.8477233922855516 1
16 c1csc(N2CCC(N3CCCC3)CC2)c1 0.5024486400362846 0.778869272274658 0.8544165155595871 1.2495414932041529 0.778869272274658 0.8544165155595871 1
16 COc1ccc(OC)c(CN2CCCC2)c1 0.7007388156215679 0.778387517140417 0.9334598684023965 1.2495414932041529 0.778387517140417 0.9334598684023965 1
16 CCCNC1CCN(Cc2ccsc2)CC1 0.6128575802981491 0.8482864902034885 0.8778619533664609 0.8156357957221105 0.8482864902034885 0.8778619533664609 1
16 c1ccc(CCCNCc2ccsc2)cc1 1.686517870805516 0.7506252965024857 0.912890874533946 1.239224092647909 0.7506252965024857 0.912890874533946 1
16 CCCCCN1CCC(N2CCCC2)CC1 0.8648318847171348 0.6625916662029196 0.9031146538574593 1.4978375178972136 0.6625916662029196 0.9031146538574593 1
15 OCCC1CCN(c2ccccc2)CC1 0.5667871609163635 0.8180425492181465 0.920154128990707 0.9739660973169965 0.8180425492181465 0.920154128990707 1
11 CCCCOc1ccccc1 1.67574245216431 0.5995383104300366 0.9789158280182565 1.239224092647909 0.5995383104300366 0.9789158280182565 1
11 c1csc(CN2CCCC2)c1 0.5722996637027702 0.65323669973199 0.9142666293003079 1.2495414932041529 0.65323669973199 0.9142666293003079 1
17 CC(C)CCN1CCC(C)(N2CCCC2)CC1 0.554244956620983 0.7427432526936671 0.8412716618467757 3.5348660091257766 0.7427432526936671 0.8412716618467757 1
16 CC(C)NC1CCN(Cc2cccs2)CC1 0.5875528624443094 0.8674308858040928 0.8752280958271454 1.239224092647909 0.8674308858040928 0.8752280958271454 1
18 CCC1(N2CCCC2)CCN(CC(C)(C)C)CC1 0.6867064201619337 0.7596376179017112 0.8126451577957702 2.7181621058850345 0.7596376179017112 0.8126451577957702 1
17 CCCCN1CCC(CC)(N2CCCC2)CC1 0.6805222721625848 0.7258904337351918 0.8392913635736203 4.06064277937338 0.7258904337351918 0.8392913635736203 1
17 Brc1cnc(N2CCC(N3CCCC3)CC2)s1 0.5259226489286748 0.8361115401635919 0.8395247387698527 1.3445278590305207 0.8361115401635919 0.8395247387698527 1
17 CCCCN1CCC(CC)(N2CCCC2)CC1 0.6805222721625848 0.7258904337351918 0.8392913635736203 3.336515821578401 0.7258904337351918 0.8392913635736203 0
15 ClCC1CCN(Cc2ccc(Br)o2)CC1 1.122410530569967 0.7929984261039372 0.8477233922855516 2.295621415222471 0.7929984261039372 0.8477233922855516 0
16 c1csc(N2CCC(N3CCCC3)CC2)c1 0.5024486400362846 0.778869272274658 0.8544165155595871 1.2495414932041529 0.778869272274658 0.8544165155595871 0
12 CC1CCN(c2cccs2)CC1 0.702134042987768 0.6435251801443876 0.8575260047764185 1.2495414932041529 0.6435251801443876 0.8575260047764185 0
15 CCCNC1CCN(CCC(C)C)CC1 0.531518529547732 0.7275388129122101 0.8927798366164146 1.2495414932041529 0.7275388129122101 0.8927798366164146 0
16 CCCCCN1CCC(N2CCCC2)CC1 0.8648318847171348 0.6625916662029196 0.9031146538574593 0.6669453386463107 0.6625916662029196 0.9031146538574593 0
11 CCC(CC)N1CCCCC1 0.6386157927350302 0.6053829717311565 0.8864128658594477 0.9570777923675616 0.6053829717311565 0.8864128658594477 0
18 CCC1(N2CCCC2)CCN(CC(C)(C)C)CC1 0.6867064201619337 0.7596376179017112 0.8126451577957702 2.566411186906179 0.7596376179017112 0.8126451577957702 0
16 COc1ccc(OC)c(CN2CCCC2)c1 0.7007388156215679 0.778387517140417 0.9334598684023965 1.2495414932041529 0.778387517140417 0.9334598684023965 0
12 c1cc(CN2CCCCC2)cs1 0.8599353616690868 0.677832327726201 0.9028817068521207 1.119869513865928 0.677832327726201 0.9028817068521207 0
16 CCCNC1CCN(Cc2ccsc2)CC1 0.6128575802981491 0.8482864902034885 0.8778619533664609 0.8156357957221105 0.8482864902034885 0.8778619533664609 0
16 c1ccc(CCCNCc2ccsc2)cc1 1.686517870805516 0.7506252965024857 0.912890874533946 1.239224092647909 0.7506252965024857 0.912890874533946 0
15 OCCC1CCN(c2ccccc2)CC1 0.5667871609163635 0.8180425492181465 0.920154128990707 0.9739660973169965 0.8180425492181465 0.920154128990707 0
11 c1csc(N2CCCCC2)c1 0.5872094539125614 0.6213602557892602 0.8720899393236178 1.239224092647909 0.6213602557892602 0.8720899393236178 0
11 CCCCOc1ccccc1 1.67574245216431 0.5995383104300366 0.9789158280182565 1.239224092647909 0.5995383104300366 0.9789158280182565 0
11 c1csc(CN2CCCC2)c1 0.5722996637027702 0.65323669973199 0.9142666293003079 1.2495414932041529 0.65323669973199 0.9142666293003079 0
10 CCCCN1CCCCC1 0.7415152487091037 0.5825184953203636 0.9410128054121226 1.1828661832363112 0.5825184953203636 0.9410128054121226 0
17 CC(C)CCN1CCC(C)(N2CCCC2)CC1 0.554244956620983 0.7427432526936671 0.8412716618467757 3.5348660091257766 0.7427432526936671 0.8412716618467757 0
16 CC(C)NC1CCN(Cc2cccs2)CC1 0.5875528624443094 0.8674308858040928 0.8752280958271454 1.239224092647909 0.8674308858040928 0.8752280958271454 0
13 ICC1CCN(c2ccsc2)CC1 0.6317881852138489 0.5977911208813463 0.8035875761348719 3.435550224508373 0.5977911208813463 0.8035875761348719 0
17 Brc1cnc(N2CCC(N3CCCC3)CC2)s1 0.5259226489286748 0.8361115401635919 0.8395247387698527 1.3445278590305207 0.8361115401635919 0.8395247387698527 0
14 Clc1cc(Cl)nc(N2CCCCC2)c1 1.2160621066155564 0.6885115379484732 0.8708180118461727 0.9265069536114943 0.6885115379484732 0.8708180118461727 0
